init github.com/Agent-Field/agentfield/sdk/go/ai @34 ms, 0.004 ms clock, 2648 bytes, 37 allocs
init github.com/Agent-Field/aforge-v2/internal/provider @34 ms, 0.004 ms clock, 192 bytes, 4 allocs
init github.com/Agent-Field/aforge-v2/internal/profile @34 ms, 0.001 ms clock, 920 bytes, 12 allocs
init github.com/Agent-Field/aforge-v2/internal/store @34 ms, 0.054 ms clock, 19960 bytes, 164 allocs
init github.com/Agent-Field/aforge-v2/internal/config @34 ms, 0.017 ms clock, 1552 bytes, 12 allocs
init github.com/Agent-Field/aforge-v2/internal/plan @34 ms, 0.014 ms clock, 976 bytes, 7 allocs
init github.com/Agent-Field/aforge-v2/internal/exec @34 ms, 0.12 ms clock, 72536 bytes, 546 allocs
init github.com/Agent-Field/aforge-v2/internal/exec/bare @34 ms, 0.11 ms clock, 103688 bytes, 473 allocs
init github.com/Agent-Field/aforge-v2/internal/provider/pool @34 ms, 0.022 ms clock, 96 bytes, 2 allocs
init github.com/Agent-Field/aforge-v2/internal/registry @34 ms, 0.080 ms clock, 61200 bytes, 156 allocs
init github.com/Agent-Field/aforge-v2/internal/subharness @35 ms, 0.061 ms clock, 14776 bytes, 76 allocs
init github.com/Agent-Field/aforge-v2/internal/resident @35 ms, 0.055 ms clock, 9984 bytes, 63 allocs
init github.com/Agent-Field/aforge-v2/internal/head @35 ms, 0.54 ms clock, 351936 bytes, 2548 allocs
init github.com/Agent-Field/aforge-v2/internal/revision @35 ms, 0.41 ms clock, 164128 bytes, 535 allocs
init github.com/Agent-Field/aforge-v2/internal/tui @36 ms, 0.10 ms clock, 26400 bytes, 294 allocs
init github.com/Agent-Field/aforge-v2/internal/command @36 ms, 0 ms clock, 32 bytes, 2 allocs
init github.com/Agent-Field/aforge-v2/internal/tui2/footer @36 ms, 0.011 ms clock, 0 bytes, 1 allocs
init github.com/Agent-Field/aforge-v2/internal/tui2/modelui @36 ms, 0.004 ms clock, 336 bytes, 2 allocs
init github.com/Agent-Field/aforge-v2/internal/tui2/palette @36 ms, 0 ms clock, 16 bytes, 1 allocs
init github.com/Agent-Field/aforge-v2/internal/tui2/settings @36 ms, 0 ms clock, 304 bytes, 3 allocs
init github.com/Agent-Field/aforge-v2/internal/tui2/chat @36 ms, 0.019 ms clock, 2992 bytes, 14 allocs
init github.com/Agent-Field/agentfield/sdk/go/agent @36 ms, 0.014 ms clock, 560 bytes, 7 allocs
init github.com/Agent-Field/aforge-v2/internal/swepro/codeaf @36 ms, 0.35 ms clock, 81968 bytes, 731 allocs
init github.com/antchfx/xmlquery @36 ms, 0.023 ms clock, 10968 bytes, 78 allocs
init github.com/aws/aws-sdk-go-v2/internal/v4a/internal/v4 @36 ms, 0.010 ms clock, 2136 bytes, 6 allocs
init github.com/aws/smithy-go/encoding/httpbinding @36 ms, 0.001 ms clock, 0 bytes, 0 allocs
init go.opentelemetry.io/otel/propagation @36 ms, 0.005 ms clock, 16 bytes, 1 allocs
init go.opentelemetry.io/otel/internal/global @36 ms, 0.014 ms clock, 592 bytes, 17 allocs
init go.opentelemetry.io/otel/log/internal/global @36 ms, 0.002 ms clock, 80 bytes, 3 allocs
init github.com/amp-labs/amp-common/logger @36 ms, 0 ms clock, 56 bytes, 3 allocs
init github.com/modelcontextprotocol/go-sdk/mcp @36 ms, 0.11 ms clock, 7960 bytes, 183 allocs
init net/http/httputil @36 ms, 0.009 ms clock, 304 bytes, 4 allocs
init github.com/aws/aws-sdk-go-v2/internal/auth @36 ms, 0.001 ms clock, 256 bytes, 2 allocs
init github.com/aws/aws-sdk-go-v2/internal/endpoints/awsrulesfn @36 ms, 0.022 ms clock, 7880 bytes, 18 allocs
init github.com/aws/aws-sdk-go-v2/aws/middleware @36 ms, 0 ms clock, 0 bytes, 0 allocs
init github.com/aws/aws-sdk-go-v2/aws/retry @36 ms, 0.006 ms clock, 1208 bytes, 10 allocs
init github.com/aws/aws-sdk-go-v2/aws/signer/internal/v4 @37 ms, 0.008 ms clock, 2136 bytes, 6 allocs
init github.com/aws/aws-sdk-go-v2/internal/v4a @37 ms, 0.059 ms clock, 3984 bytes, 115 allocs
init github.com/aws/aws-sdk-go-v2/service/signin/internal/endpoints @37 ms, 1.4 ms clock, 63624 bytes, 667 allocs
init github.com/aws/aws-sdk-go-v2/service/sso/internal/endpoints @38 ms, 0.39 ms clock, 77168 bytes, 677 allocs
init github.com/aws/aws-sdk-go-v2/service/ssooidc/internal/endpoints @38 ms, 0.19 ms clock, 77168 bytes, 677 allocs
init github.com/aws/aws-sdk-go-v2/service/sts/internal/endpoints @39 ms, 0.38 ms clock, 82480 bytes, 685 allocs
init github.com/aws/aws-sdk-go-v2/service/signin @39 ms, 0.006 ms clock, 256 bytes, 2 allocs
init github.com/aws/aws-sdk-go-v2/service/sso @39 ms, 0.002 ms clock, 256 bytes, 2 allocs
init github.com/aws/aws-sdk-go-v2/service/ssooidc @39 ms, 0.001 ms clock, 256 bytes, 2 allocs
init github.com/aws/aws-sdk-go-v2/service/sts @39 ms, 0 ms clock, 256 bytes, 2 allocs
init github.com/aws/aws-sdk-go-v2/credentials/stscreds @39 ms, 0 ms clock, 0 bytes, 0 allocs
init github.com/aws/smithy-go/private/requestcompression @39 ms, 0.001 ms clock, 256 bytes, 2 allocs
init github.com/aws/aws-sdk-go-v2/config @39 ms, 0.005 ms clock, 64 bytes, 2 allocs
init github.com/amp-labs/connectors/common @39 ms, 0.068 ms clock, 7256 bytes, 117 allocs
init github.com/amp-labs/connectors/providers @39 ms, 0.65 ms clock, 161616 bytes, 1675 allocs
init github.com/Agent-Field/aforge-v2/internal/connect @40 ms, 2.6 ms clock, 260944 bytes, 2140 allocs
init github.com/Agent-Field/aforge-v2/internal/session @43 ms, 6.9 ms clock, 218008 bytes, 1188 allocs
init github.com/Agent-Field/aforge-v2/internal/tui3 @50 ms, 0.14 ms clock, 23232 bytes, 139 allocs
init main @50 ms, 0.030 ms clock, 9376 bytes, 85 allocs
